name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2021/1/27,9.6,6.6,8.3,8.8,4.6,6.9,7.6,95.3,1.201,100,8.33,rain,0,0.1,,12.2,244.1,1011.1,93.7,6.2,18,1.5,1,,2021-01-27T07:45:53,2021-01-27T16:41:21,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/1/28,13,8.6,10.9,13,6.9,10.5,9.2,89.7,18.561,100,16.67,rain,0,0,50,29.8,242.5,1001.6,89.3,15.7,24.1,2.1,1,,2021-01-28T07:44:30,2021-01-28T16:43:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/1/29,11.1,7.2,9.5,11.1,5.1,8.1,7.1,84.9,11.984,100,12.5,rain,0,0,42.5,28.9,262.1,998.4,77.2,19.8,22.1,1.9,1,,2021-01-29T07:43:04,2021-01-29T16:44:55,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/1/30,8,3.6,5.4,7.2,-1.5,1.9,3.6,88.9,12.601,100,16.67,rain,0,0,52.2,28.1,80.5,997.8,94.7,12,10,0.8,0,,2021-01-30T07:41:37,2021-01-30T16:46:43,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/1/31,4.1,1.6,3.1,3.1,-1.5,0,0,80.5,1.001,100,4.17,rain,0,0,,19.8,75.1,997.8,69.7,17.9,23.1,1.8,1,,2021-01-31T07:40:07,2021-01-31T16:48:32,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2021/2/1,4.6,3.6,4.1,4,0.9,2,2.3,88.3,0.4,100,4.17,rain,0,0,,11.6,19.2,996.8,99.6,7.4,11.5,0.9,1,,2021-02-01T07:38:35,2021-02-01T16:50:21,0.59,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/2/2,13.1,4,9.2,13.1,0.8,8.3,7.2,87.4,5.589,100,12.5,rain,0,0,46.9,24.2,208.2,994.7,87,9.8,35.2,3,2,,2021-02-02T07:37:01,2021-02-02T16:52:10,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/3,10.5,6.1,8.6,10.5,3.6,7.3,5.7,81.9,1.008,100,8.33,rain,0,0,,23,247.9,996.6,69.4,17.9,18.4,1.5,1,,2021-02-03T07:35:26,2021-02-03T16:53:59,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/4,9.1,4,7,7.4,2.6,5.7,5.9,92.7,3.994,100,8.33,rain,0,0,,15,155.2,1008.3,69.9,10.7,24.2,2,2,,2021-02-04T07:33:48,2021-02-04T16:55:49,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/5,11.1,6.5,8.3,11.1,5.2,7.2,5.9,85.4,7.984,100,8.33,rain,0,0,,15.7,195.8,1008.2,72.3,18.4,53,4.6,3,,2021-02-05T07:32:09,2021-02-05T16:57:39,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/6,8.1,5,6.8,7,1.3,5.4,5,88.7,2.192,100,12.5,rain,0,0,,18.6,27.5,1006.7,86.4,13.1,30.6,2.5,2,,2021-02-06T07:30:28,2021-02-06T16:59:29,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/2/7,4.5,-0.5,1.8,0.7,-6.5,-3.4,-0.8,82.8,7.783,100,12.5,"rain,snow",0,0,57.6,26.7,29.8,1004.2,89.7,12.3,19.1,1.5,1,,2021-02-07T07:28:45,2021-02-07T17:01:19,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/8,-0.2,-1.5,-0.8,-4.7,-7.5,-6.3,-4,79.4,0,0,0,,0,0,55.3,26.6,41.1,1003.5,89.8,14.6,11.1,0.8,0,,2021-02-08T07:27:00,2021-02-08T17:03:09,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/9,0.6,-1,-0.1,-4.1,-6.1,-4.8,-3.4,78.6,0,0,0,,0,0,51.8,22.7,71.7,1006.9,89.7,19,19.3,1.5,1,,2021-02-09T07:25:14,2021-02-09T17:04:59,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,03680099999,EGLL,D5621,03672099999,03781099999,EGLC,03772099999,03770099999"
"London,UK",2021/2/10,2,-1.7,0.3,1.1,-5.1,-3.5,-4.8,69,0,0,0,,0,0,,26.3,51.2,1012.2,58,20.8,50.7,4.3,2,,2021-02-10T07:23:26,2021-02-10T17:06:49,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,EGWU,03680099999,EGLL,D5621,03672099999,03781099999,EGLC,03772099999,03770099999"
"London,UK",2021/2/11,0.3,-2.9,-0.9,-0.2,-7.2,-5,-4.9,74.9,0,0,0,,0,0,,31.3,98.8,1025.1,80,10.3,44.5,3.9,3,,2021-02-11T07:21:37,2021-02-11T17:08:39,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,03680099999,EGLL,D5621,03768399999,03672099999,03781099999,03768099999,EGLC,03772099999,03770099999"
"London,UK",2021/2/12,1,-1.4,-0.5,-0.4,-8.7,-5.9,-6.7,62.9,0,0,0,,0,0,51.8,36,91.9,,93.2,10,49.4,4.2,3,,2021-02-12T07:19:46,2021-02-12T17:10:29,0,Overcast,Cloudy skies throughout the day.,cloudy,"EGWU,EGLL,D5621,EGLC"
"London,UK",2021/2/13,1.6,-4,-0.9,-2.2,-10.7,-6.2,-8.7,56.4,0,0,0,,0,0,,27.4,123.6,1032,71.9,21.8,56.9,4.8,3,,2021-02-13T07:17:54,2021-02-13T17:12:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,03769099999,EGLL,03680099999,D5621,F6665,03672099999,03781099999,EGLC,03772099999,03770099999"
"London,UK",2021/2/14,4.6,1.1,2.9,0.5,-3.5,-1.6,-4.2,59.9,0.598,100,4.17,rain,0,0,46.4,24.5,159,1025.8,78.4,23.7,31.4,2.7,2,,2021-02-14T07:16:00,2021-02-14T17:14:09,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/15,12.6,4.6,8.7,12.6,0.8,7.2,6.7,87.5,3.003,100,12.5,rain,0,0,,20.5,199.1,1018.2,89.9,11.5,27.6,2.4,2,,2021-02-15T07:14:05,2021-02-15T17:15:59,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/16,10.5,7.6,9.5,10.5,4.9,7.9,7.2,85.4,1.207,100,12.5,rain,0,0,,23.7,208.8,1010.1,74.7,16.3,21,2,1,,2021-02-16T07:12:09,2021-02-16T17:17:48,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/17,11.5,7.6,9.9,11.5,4.8,8.8,7.6,85.2,0.407,100,12.5,rain,0,0,50,27.7,207.4,1009.9,86.7,12.1,28.2,2.4,1,,2021-02-17T07:10:11,2021-02-17T17:19:37,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/18,11.1,6,8.9,11.1,3.1,7.3,4.3,73,1.011,100,12.5,rain,0,0,51.8,27.4,215.2,1003.8,39.7,25.4,35.4,3.1,2,,2021-02-18T07:08:13,2021-02-18T17:21:27,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/2/19,12,5.5,8.8,12,2.8,7.1,5.5,79.7,0.1,100,4.17,rain,0,0,48.2,27.2,182.8,1009.2,60.7,14.7,31.9,2.9,2,,2021-02-19T07:06:13,2021-02-19T17:23:15,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03672099999,03781099999,F6665,EGLC,03772099999,03770099999"
"London,UK",2021/2/20,15.5,11.6,13.4,15.5,11.6,13.4,6.5,63.3,0,0,0,,0,0,50,24.1,182,1002.1,79,18.2,57.3,4.9,3,,2021-02-20T07:04:12,2021-02-20T17:25:04,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,03769099999,EGLL,03680099999,D5621,03660099999,03672099999,03781099999,F6665,EGLC,03770099999"
"London,UK",2021/2/21,14.1,10.5,12,14.1,10.5,12,7.6,74.8,0.001,100,4.17,rain,0,0,,20.1,179,1008.4,72.5,18.4,42,3.7,2,,2021-02-21T07:02:10,2021-02-21T17:26:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,EGWU,EGLL,03882099999,03672099999,03781099999,03684099999,03772099999,03680099999,D5621,03660099999,EGLC,03770099999"
"London,UK",2021/2/22,11.5,8.1,9.9,11.5,7.5,9.7,7.7,86.3,0.799,100,4.17,rain,0,0,,13,209.3,1014.8,78.1,13.7,20.8,1.9,1,,2021-02-22T07:00:07,2021-02-22T17:28:40,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/23,14,6.1,10.7,14,4,9.9,5.9,74.2,0,0,0,,0,0,51.8,34,201.1,1023,67.1,18.8,74.1,6.3,4,,2021-02-23T06:58:03,2021-02-23T17:30:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03768099999,03761099999,03684099999,EGLC,03772099999,03770099999"
"London,UK",2021/2/24,16,11.5,13.3,16,11.5,13.3,7.4,67.4,0,0,0,,0,0,37.1,26.1,198.4,1022.5,56.9,28.2,61,5.3,3,,2021-02-24T06:55:58,2021-02-24T17:32:16,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/25,13,8,10.7,13,6.5,10.2,5.6,71.2,0.198,100,4.17,rain,0,0,40.7,21.2,265,1026.7,66.5,26.3,31.3,2.8,1,,2021-02-25T06:53:52,2021-02-25T17:34:03,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/26,12.6,1.6,7.2,12.6,1.6,7.1,1.2,68.3,0,0,0,,0,0,,12.3,314.1,1037.2,3.9,25.6,75.2,6.5,4,,2021-02-26T06:51:45,2021-02-26T17:35:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/27,13,2,7,13,2,6.8,2.7,76,0.001,100,4.17,rain,0,0,,10.7,56.6,1040.8,6.7,20.8,75.4,6.4,4,,2021-02-27T06:49:38,2021-02-27T17:37:37,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/2/28,10,4,6.3,10,1.3,4.4,3.4,82.4,0,0,0,,0,0,,16,65.6,1037.1,37.8,11,39.8,3.4,2,,2021-02-28T06:47:29,2021-02-28T17:39:23,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/1,10.1,4.6,6.4,10.1,1.8,3.8,3.5,82.5,0,0,0,,0,0,,18.1,73.3,1031.9,71.3,7.1,52.2,4.4,3,,2021-03-01T06:45:20,2021-03-01T17:41:10,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/3/2,9,4.5,5.8,7.4,1.9,4,3.4,84.6,0,0,0,,0,0,,11.9,53.7,1029.9,69.2,5,35.6,3.1,2,,2021-03-02T06:43:10,2021-03-02T17:42:55,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/3,8.1,4.1,5.9,7.7,2.1,4.7,4.9,93.1,8.961,100,4.17,rain,0,0,,8.4,78.7,1027.5,94,2.2,20.6,1.7,1,,2021-03-03T06:41:00,2021-03-03T17:44:41,0.61,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2021/3/4,6.2,4.5,5.4,5.8,1.5,3.2,2.9,84.2,2,100,12.5,rain,0,0,,14.8,28.8,1025,96.9,16.7,24.7,2,1,,2021-03-04T06:38:49,2021-03-04T17:46:26,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/5,6.5,2.5,4.8,3.6,-0.6,1.8,-1.8,63.4,0.001,100,4.17,rain,0,0,,19.7,47.2,1031.7,79.4,30.3,54.5,4.5,2,,2021-03-05T06:36:37,2021-03-05T17:48:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/6,6.1,3,4.5,3.9,1.4,2.7,-1,68.5,0,0,0,,0,0,,14.6,58.7,1033.7,86.1,27.4,41.5,3.4,2,,2021-03-06T06:34:25,2021-03-06T17:49:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/7,6.6,1.6,3.9,5.1,1.5,3,-3.2,60.6,0,0,0,,0,0,,10.3,23.6,1027.6,59.8,20,48.8,4.2,2,,2021-03-07T06:32:12,2021-03-07T17:51:40,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/8,10,0,5.2,10,0,4.4,0.1,70.4,0,0,0,,0,0,,11.2,257.4,1023.8,62.1,13.4,63.1,5.5,3,,2021-03-08T06:29:58,2021-03-08T17:53:25,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/9,13.6,3.1,7.8,13.6,1.1,6.2,1.2,64.6,0,0,0,,0,0,,20.1,261.2,1020,38.1,21.3,92.8,7.8,5,,2021-03-09T06:27:45,2021-03-09T17:55:09,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/10,11.1,6.6,8.1,11.1,3.3,5.6,5.6,84,1.006,100,4.17,rain,0,0,58.1,32.9,210.6,1007.5,90.5,8.9,21.9,1.8,1,,2021-03-10T06:25:30,2021-03-10T17:56:52,0.96,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/11,12.1,6,9.9,12.1,1.7,8.4,3.9,66.5,0.632,100,16.67,rain,0,0,78.5,44.2,248.3,996.4,62,21.6,84.5,7.3,4,,2021-03-11T06:23:16,2021-03-11T17:58:36,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/12,11.1,5,7.7,11.1,0.9,4.9,3,72.7,2.003,100,8.33,rain,0,0,61.5,35.2,239.4,1002.2,55.9,22,74.4,6.6,3,,2021-03-12T06:21:01,2021-03-12T18:00:19,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/13,10.6,4.6,7.2,10.6,0.3,3.3,1.6,68,4.8,100,12.5,rain,0,0,76.2,41,261.1,995.8,64.9,27.6,77.4,6.8,4,,2021-03-13T06:18:45,2021-03-13T18:02:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/14,10.6,5.1,8,10.6,1.5,5.3,3.3,73.3,0.202,100,8.33,rain,0,0,51.8,27.1,278,1012.9,70.8,25.7,66.6,5.8,4,,2021-03-14T06:16:29,2021-03-14T18:03:45,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/15,11,8.1,9.6,11,5.1,8.2,4.7,71.3,0.8,100,12.5,rain,0,0,46.4,21.6,318.5,1020.4,68.5,24.1,58.5,4.9,2,,2021-03-15T06:14:13,2021-03-15T18:05:27,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/16,14.5,7.5,10.1,14.5,5.3,9,5.8,74.6,0.2,100,4.17,rain,0,0,,23.5,328.6,1027.4,78.2,21.7,54.5,4.7,3,,2021-03-16T06:11:57,2021-03-16T18:07:10,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/17,10.1,4.5,7.8,10.1,2.6,5.9,3.2,72.9,1.994,100,4.17,rain,0,0,,16.3,352.2,1033.1,45.3,16.7,56.8,4.9,3,,2021-03-17T06:09:41,2021-03-17T18:08:52,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/18,9.6,5.5,7.9,9,3.6,6.1,4.6,80.1,0,0,0,,0,0,,25.1,351.8,1028.7,83.7,13.4,39.7,3.4,1,,2021-03-18T06:07:24,2021-03-18T18:10:34,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,03680099999,EGLL,D5621,03768399999,03672099999,03781099999,EGLC,03772099999,03770099999"
"London,UK",2021/3/19,11.1,6.1,8.2,11.1,3.3,6.4,2.5,68.7,0.402,100,4.17,rain,0,0,,20.2,40,1028.1,59.6,29.4,112.9,9.8,6,,2021-03-19T06:05:08,2021-03-19T18:12:16,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/20,10.6,5.1,8.1,10.6,3.9,7.4,4,75.2,0,0,0,,0,0,,14.9,317.6,1031.1,86.2,23,40.3,3.3,1,,2021-03-20T06:02:51,2021-03-20T18:13:58,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/3/21,11,5.5,8.8,11,5.5,7.8,3.3,69,0,0,0,,0,0,,18.7,14,1028.6,76,26.7,78.2,6.8,4,,2021-03-21T06:00:34,2021-03-21T18:15:39,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/3/22,14.5,6.1,9.5,14.5,5.3,9.2,3.3,66.2,0,0,0,,0,0,,12.9,273.8,1026.5,48.7,21.5,111.3,9.5,5,,2021-03-22T05:58:17,2021-03-22T18:17:21,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/23,13.5,4.1,8.3,13.5,4.1,7.6,3.5,73.2,0,0,0,,0,0,37.1,22.3,230.6,1024.3,43.8,14.8,83.3,7.1,3,,2021-03-23T05:56:00,2021-03-23T18:19:02,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2021/3/24,13,4,8.9,13,2.5,8.1,5.3,79.1,0,0,0,,0,0,16.6,19.9,224.2,1021,67.6,12,86.2,7.3,4,,2021-03-24T05:53:43,2021-03-24T18:20:43,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/3/25,12,4.1,8.9,12,2.1,7.8,6,82.3,1.986,100,4.17,rain,0,0,46.4,26.2,222.2,1018.5,50.5,18.7,76.7,6.4,3,,2021-03-25T05:51:26,2021-03-25T18:22:24,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/3/26,12.6,5.6,9.3,12.6,1.5,7.4,5.6,78.2,3.003,100,8.33,rain,0,0,64.8,33.8,220.4,1010.9,70.8,24.5,53.1,4.6,3,,2021-03-26T05:49:09,2021-03-26T18:24:05,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2021/3/27,11.6,3.6,7.8,11.6,-0.5,5.5,1.9,67.4,0.599,100,8.33,rain,0,0,53.6,30.2,248.5,1020.6,42.9,27.1,116.4,10,5,,2021-03-27T05:46:52,2021-03-27T18:25:46,0.49,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
"London,UK",2021/3/28,12.1,9.1,10.7,12.1,5.9,9.7,6.2,74,0,0,0,,0,0,54.3,33.5,226.7,1022.9,87.8,19.7,56.6,4.8,2,,2021-03-28T06:44:35,2021-03-28T19:27:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/3/29,20.1,8.2,13,20.1,6.9,12.9,6.3,66.6,0,0,0,,0,0,46.4,24.8,227.6,1026.6,51.3,22.8,130.7,11.4,6,,2021-03-29T06:42:19,2021-03-29T19:29:08,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/30,24.1,4.6,13.4,24.1,4.6,13.2,4.2,61.2,0,0,0,,0,0,,13.8,195.1,1027.6,10,24.4,176.8,15.2,7,,2021-03-30T06:40:02,2021-03-30T19:30:49,0.53,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/3/31,20.6,8.1,14.4,20.6,8.1,14.4,7.4,64.2,0,0,0,,0,0,,11.1,183.4,1020.6,45.9,21.5,77.2,6.6,3,,2021-03-31T06:37:46,2021-03-31T19:32:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
"London,UK",2021/4/1,14.6,7,11.1,14.6,3.9,10.3,6.1,71.6,0,0,0,,0,0,,22.7,50.6,1024.3,51.2,17.3,112.6,9.7,4,,2021-04-01T06:35:30,2021-04-01T19:34:10,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/4/2,10.5,5.6,7.4,10.5,2,4.5,0.8,62.7,0,0,0,,0,0,,22.8,46.6,1030,86.5,30.7,86.1,7.3,3,,2021-04-02T06:33:14,2021-04-02T19:35:50,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/4/3,9.6,6.1,7.6,7,3,4.8,1,63.3,0,0,0,,0,0,42.5,20.7,36.5,1032,90.3,21.3,70.8,6,2,,2021-04-03T06:30:59,2021-04-03T19:37:31,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/4/4,15.1,5,9.2,15.1,4,8.9,1.7,60.4,0,0,0,,0,0,,17.3,284,1026,40.7,19.9,138.8,11.8,6,,2021-04-04T06:28:44,2021-04-04T19:39:11,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
"London,UK",2021/4/5,9.6,4.1,6.9,7.3,0.4,3.9,-3.7,50.7,0,0,0,,0,0,53.6,27.2,332.8,1018.2,40.7,28.9,106.2,9.3,4,,2021-04-05T06:26:29,2021-04-05T19:40:52,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
